Sample,gene_family,product_name,type,subtype,class,subclass,refseq_protein_accession,refseq_nucleotide_accession,Gene Length,Gene Base Coverage,Bases Abundance,% Gene Coverage,Presence
TCM03,blaCMY,class C beta-lactamase CMY-61,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_063859854.1,NG_048857.1,1143,189,302,16.535433070866144,1
TCM03,mphH,macrolide 2'-phosphotransferase MphH,AMR,AMR,MACROLIDE,MACROLIDE,WP_015776248.1,NG_065845.1,897,532,1207,59.308807134894096,1
TCM03,dfrD,trimethoprim-resistant dihydrofolate reductase DfrD,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,WP_063844481.1,NG_047754.1,489,426,1501,87.11656441717791,1
TCM03,vga(A),ABC-F type ribosomal protection protein Vga(A),AMR,AMR,LINCOSAMIDE,LINCOSAMIDE,WP_063856936.1,NG_048553.1,1575,151,151,9.587301587301587,1
TCM03,vat(E),streptogramin A O-acetyltransferase Vat(E),AMR,AMR,STREPTOGRAMIN,STREPTOGRAMIN,WP_063856930.1,NG_048545.1,645,476,601,73.7984496124031,1
TCM03,dfrG,trimethoprim-resistant dihydrofolate reductase DfrG,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,WP_000868795.1,NG_047756.1,498,283,1605,56.827309236947784,1
TCM03,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_019727244.1,NG_048098.1,882,680,3243,77.09750566893425,1
TCM03,spw,ANT(9) family aminoglycoside nucleotidyltransferase Spw,AMR,AMR,AMINOGLYCOSIDE,AMINOGLYCOSIDE,WP_002294509.1,NG_048075.1,810,503,1330,62.098765432098766,1
TCM03,lnu(A),lincosamide nucleotidyltransferase Lnu(A),AMR,AMR,LINCOSAMIDE,LINCOSAMIDE,WP_000700648.1,NG_047915.1,486,392,2320,80.65843621399176,1
TCM03,tet(L),tetracycline efflux MFS transporter Tet(L),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_012290101.1,NG_048208.1,1383,565,1812,40.8532176428055,1
TCM03,tet(S),tetracycline resistance ribosomal protection protein Tet(S),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_109544237.1,NG_048275.2,1920,151,151,7.864583333333333,1
TCM03,blaEC,cephalosporin-hydrolyzing class C beta-lactamase EC-8,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_063860454.1,NG_049086.1,1134,298,597,26.278659611992943,1
TCM03,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_010794532.1,NG_047415.1,804,146,146,18.1592039800995,1
TCM03,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856111.1,NG_048218.1,1920,437,586,22.760416666666668,1
TCM03,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856422.1,NG_048295.1,1923,283,1046,14.716588663546542,1
TCM03,tet(O),tetracycline resistance ribosomal protection protein Tet(O),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856405.1,NG_048262.1,1920,160,299,8.333333333333332,1
TCM03,erm(A),23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A),AMR,AMR,MACROLIDE,MACROLIDE,WP_001072197.1,NG_047791.1,732,587,874,80.19125683060109,1
TCM03,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856394.1,NG_048231.1,1920,425,889,22.135416666666664,1
TCM03,erm(B),23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B),AMR,AMR,MACROLIDE,MACROLIDE,WP_063844601.1,NG_047793.1,738,174,302,23.577235772357724,1
TCM03,tet(K),tetracycline efflux MFS transporter Tet(K),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_000492283.1,NG_048200.1,1380,291,1151,21.086956521739133,1
TCM03,tet(T),tetracycline resistance ribosomal protection protein Tet(T),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856412.1,NG_048278.1,1956,403,604,20.60327198364008,1
TCM03,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_063855046.1,NG_048085.1,852,611,2218,71.71361502347418,1
TCM03,ant(6)-Ia,aminoglycoside nucleotidyltransferase ANT(6)-Ia,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_001255864.1,NG_047395.1,909,437,1191,48.07480748074808,1
TCM03,aadE,aminoglycoside 6-adenylyltransferase AadE,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_001255868.1,NG_047378.1,867,633,2084,73.01038062283737,1
TCM03,lnu(A),lincosamide nucleotidyltransferase Lnu(A),AMR,AMR,LINCOSAMIDE,LINCOSAMIDE,WP_063851340.1,NG_047913.1,486,486,12824,100.0,1
TCM03,erm(X),23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(X),AMR,AMR,MACROLIDE,MACROLIDE,WP_063844879.1,NG_047848.1,855,360,1497,42.10526315789473,1
TCM03,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856108.1,NG_048214.1,1920,294,442,15.312500000000002,1
TCM03,tetB(P),tetracycline resistance ribosomal protection protein TetB(P),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_012478245.1,NG_048319.1,1959,158,296,8.065339458907605,1
TCM03,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856401.1,NG_048245.1,1920,354,1054,18.4375,1
TCM03,fusF,fusidic acid resistance EF-G-binding protein FusF,AMR,AMR,FUSIDIC ACID,FUSIDIC ACID,WP_063851262.1,NG_047903.1,645,346,1150,53.64341085271318,1
TCM03,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_063855066.1,NG_048089.1,828,733,2087,88.52657004830918,1
TCM03,aac(3)-IVa,aminoglycoside N-acetyltransferase AAC(3)-IVa,AMR,AMR,AMINOGLYCOSIDE,APRAMYCIN/GENTAMICIN/TOBRAMYCIN,WP_001199192.1,NG_047253.1,777,251,302,32.3037323037323,1
TCM03,msr(D),ABC-F type ribosomal protection protein Msr(D),AMR,AMR,MACROLIDE,ERYTHROMYCIN,WP_000420313.1,NG_048006.1,1464,394,906,26.912568306010932,1
TCM03,ant(6)-Ia,aminoglycoside nucleotidyltransferase ANT(6)-Ia,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_002294505.1,NG_050582.1,864,374,906,43.28703703703704,1
TCM03,tet(40),tetracycline efflux MFS transporter Tet(40),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855880.1,NG_048138.1,1221,232,302,19.000819000819,1
TCM03,erm(C),23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C),AMR,AMR,MACROLIDE,MACROLIDE,WP_011382144.1,NG_047816.1,735,735,190653,100.0,1
TCM03,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856415.1,NG_048286.1,1920,784,1476,40.833333333333336,1
TCM03,lnu(B),lincosamide nucleotidyltransferase Lnu(B),AMR,AMR,LINCOSAMIDE,LINCOSAMIDE,WP_002294514.1,NG_047923.1,804,360,1176,44.776119402985074,1
TCM03,aadD1,aminoglycoside O-nucleotidyltransferase ANT(4')-Ia,AMR,AMR,AMINOGLYCOSIDE,KANAMYCIN/TOBRAMYCIN,WP_001795128.1,NG_047375.1,771,240,419,31.1284046692607,1
TCM03,tet(L),tetracycline efflux MFS transporter Tet(L),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_012477450.1,NG_048209.1,1383,1231,3449,89.00939985538685,1
TCM03,ant(9)-Ia,aminoglycoside nucleotidyltransferase ANT(9)-Ia,AMR,AMR,AMINOGLYCOSIDE,SPECTINOMYCIN,WP_000067268.1,NG_047397.1,783,553,1478,70.62579821200511,1
TCM03,sat4,streptothricin N-acetyltransferase Sat4,AMR,AMR,STREPTOTHRICIN,STREPTOTHRICIN,WP_063854934.1,NG_048070.1,543,152,302,27.992633517495396,1
TCM03,mph(C),Mph(C) family macrolide 2'-phosphotransferase,AMR,AMR,MACROLIDE,MACROLIDE,WP_063854131.1,NG_047992.1,900,208,302,23.11111111111111,1
TCM03,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856397.1,NG_048237.1,1920,314,602,16.354166666666668,1
TCM03,str,streptomycin adenylyltransferase Str,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_001258486.1,NG_048080.1,849,496,906,58.42167255594818,1
TCM03,blaI,penicillinase repressor BlaI,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_001284656.1,NG_047499.1,381,142,277,37.270341207349084,1
TCM03,tet(32),tetracycline resistance ribosomal protection protein Tet(32),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_002602099.1,NG_048125.1,1920,151,302,7.864583333333333,1
TCM03,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,AMR,AMR,AMINOGLYCOSIDE,KANAMYCIN,WP_063841683.1,NG_047429.1,816,127,127,15.563725490196079,1
TCM03,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_063855037.1,NG_048084.1,840,578,1037,68.80952380952381,1
TCM03,tet(A),tetracycline efflux MFS transporter Tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855887.1,NG_048151.1,1200,157,285,13.083333333333332,1
TCM03,tet(33),tetracycline efflux MFS transporter Tet(33),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_109545038.1,NG_048128.2,1224,1017,3612,83.08823529411765,1
TCM03,aph(3')-IIIa,aminoglycoside O-phosphotransferase APH(3')-IIIa,AMR,AMR,AMINOGLYCOSIDE,AMIKACIN/KANAMYCIN,WP_063841495.1,NG_047419.1,795,347,574,43.64779874213836,1
TCM03,tet(Q),tetracycline resistance ribosomal protection protein Tet(Q),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856408.1,NG_048271.1,1965,214,302,10.89058524173028,1
TCM03,lnu(G),lincosamide nucleotidyltransferase Lnu(G),AMR,AMR,LINCOSAMIDE,LINCOSAMIDE,WP_002333496.1,NG_051760.1,804,804,8919,100.0,1
TCM03,erm(33),23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(33),AMR,AMR,MACROLIDE,MACROLIDE,WP_011133550.1,NG_047776.1,732,635,24663,86.74863387978142,1
TCM03,qacE,quaternary ammonium compound efflux SMR transporter QacE,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,WP_010890145.1,NG_048041.1,333,152,604,45.645645645645644,1
TCM03,tet(B),tetracycline efflux MFS transporter Tet(B),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856066.1,NG_048166.1,1206,157,302,13.018242122719734,1
TCM03,tet(L),tetracycline efflux MFS transporter Tet(L),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856080.1,NG_048201.1,1377,1373,22259,99.70951343500363,1
TCM03,tet(Z),tetracycline efflux MFS transporter Tet(Z),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_064190967.1,NG_048311.1,1251,502,1026,40.12789768185452,1
TCM03,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856421.1,NG_048294.1,1920,596,1193,31.041666666666668,1
TCM03,aadA9,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA9,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_063840458.1,NG_047369.1,837,237,453,28.31541218637993,1
TCM03,qacE,quaternary ammonium compound efflux SMR transporter QacE delta 1,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,WP_000679427.1,NG_048042.1,348,151,151,43.39080459770115,1
TCM03,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_122634437.1,NG_062353.1,1920,1009,2901,52.552083333333336,1
TCM03,aad9,ANT(9) family aminoglycoside nucleotidyltransferase,AMR,AMR,AMINOGLYCOSIDE,AMINOGLYCOSIDE,WP_002578722.1,NG_047322.1,777,190,604,24.45302445302445,1
TCM03,lsa(E),ABC-F type ribosomal protection protein Lsa(E),AMR,AMR,LINCOSAMIDE/STREPTOGRAMIN,LINCOSAMIDE/STREPTOGRAMIN,WP_002294513.1,NG_047935.1,1485,782,1329,52.659932659932664,1
TCM03,erm(X),23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(X),AMR,AMR,MACROLIDE,MACROLIDE,WP_011116967.1,NG_047849.1,762,537,888,70.47244094488188,1
TCM03,tet(44),tetracycline resistance ribosomal protection protein Tet(44),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855884.1,NG_048146.1,1923,174,302,9.048361934477379,1
TCM03,lnu(C),lincosamide nucleotidyltransferase Lnu(C),AMR,AMR,LINCOSAMIDE,LINCOSAMIDE,WP_063851341.1,NG_047924.1,495,393,604,79.39393939393939,1
TCM03,vga(E),ABC-F type ribosomal protection protein Vga(E),AMR,AMR,LINCOSAMIDE,LINCOSAMIDE,WP_032495718.1,NG_065854.1,1575,959,1809,60.88888888888889,1
TCM03,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856419.1,NG_048292.1,1920,357,745,18.59375,1
TCM04,oqxB,multidrug efflux RND transporter permease subunit OqxB18,AMR,AMR,PHENICOL/QUINOLONE,PHENICOL/QUINOLONE,WP_063865440.1,NG_050436.1,3153,151,151,4.7890897557881384,1
TCM04,mef(A),macrolide efflux MFS transporter Mef(A),AMR,AMR,MACROLIDE,ERYTHROMYCIN,WP_012102963.1,NG_047970.1,1227,314,604,25.590872045639774,1
TCM04,tet(G),tetracycline efflux MFS transporter Tet(G),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_032488557.1,NG_048191.1,1182,152,302,12.859560067681894,1
TCM04,tet(Q),tetracycline resistance ribosomal protection protein Tet(Q),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856407.1,NG_048270.1,1926,1887,8783,97.97507788161994,1
TCM04,tet(X),tetracycline-inactivating monooxygenase Tet(X),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856436.1,NG_048304.1,1167,169,295,14.481576692373608,1
TCM04,tet(X),tetracycline-inactivating monooxygenase Tet(X),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856444.1,NG_048306.1,1137,260,302,22.867194371152156,1
TCM04,aadA5,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_070342362.1,NG_051886.1,789,425,604,53.865652724968314,1
TCM04,aadS,aminoglycoside 6-adenylyltransferase AadS,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_003013318.1,NG_047380.1,864,656,2049,75.92592592592592,1
TCM04,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_019727244.1,NG_048098.1,882,262,302,29.705215419501137,1
TCM04,tet(X),tetracycline-inactivating monooxygenase Tet(X),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_094309310.1,NG_065852.1,1158,140,140,12.089810017271157,1
TCM04,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_071846187.1,NG_052136.1,789,314,448,39.79721166032953,1
TCM04,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_010794532.1,NG_047415.1,804,353,883,43.90547263681592,1
TCM04,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856111.1,NG_048218.1,1920,229,302,11.927083333333334,1
TCM04,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856422.1,NG_048295.1,1923,924,1795,48.049921996879874,1
TCM04,tet(O),tetracycline resistance ribosomal protection protein Tet(O),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856405.1,NG_048262.1,1920,1050,1661,54.6875,1
TCM04,mef(C),macrolide efflux MFS transporter Mef(C),AMR,AMR,MACROLIDE,MACROLIDE,WP_014386804.1,NG_047979.1,1224,205,453,16.748366013071895,1
TCM04,aadA16,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA16,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_001749984.1,NG_047339.1,846,481,745,56.85579196217494,1
TCM04,mef(En2),macrolide efflux MFS transporter Mef(En2),AMR,AMR,MACROLIDE,MACROLIDE,WP_063853729.1,NG_047980.1,1206,311,600,25.787728026533998,1
TCM04,tet(36),tetracycline resistance ribosomal protection protein Tet(36),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_006744283.1,NG_048131.1,1923,459,603,23.868954758190327,1
TCM04,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_063842183.1,NG_047465.1,837,659,1656,78.73357228195937,1
TCM04,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856108.1,NG_048214.1,1920,327,453,17.03125,1
TCM04,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_011526261.1,NG_055990.1,1920,564,847,29.375,1
TCM04,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856401.1,NG_048245.1,1920,148,148,7.708333333333334,1
TCM04,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_001910823.1,NG_052318.1,792,148,148,18.68686868686869,1
TCM04,ant(3'')-IIc,aminoglycoside nucleotidyltransferase ANT(3'')-IIc,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN/SPECTINOMYCIN,WP_004758588.1,NG_054654.1,789,352,598,44.61343472750317,1
TCM04,cfxA6,class A broad-spectrum beta-lactamase CfxA6,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_117664257.1,NG_064793.1,963,302,302,31.360332294911736,1
TCM04,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_011270145.1,NG_048116.1,852,567,750,66.54929577464789,1
TCM04,tet(32),tetracycline resistance ribosomal protection protein Tet(32),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_015573056.1,NG_048124.1,1920,453,453,23.59375,1
TCM04,tet(40),tetracycline efflux MFS transporter Tet(40),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855880.1,NG_048138.1,1221,843,2195,69.04176904176904,1
TCM04,tet(G),tetracycline efflux MFS transporter Tet(G),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856077.1,NG_048192.1,1176,159,297,13.520408163265307,1
TCM04,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856415.1,NG_048286.1,1920,1488,6492,77.5,1
TCM04,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_071846271.1,NG_052312.1,792,168,281,21.21212121212121,1
TCM04,tet(X),tetracycline-inactivating monooxygenase Tet(X),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_015060917.1,NG_048307.1,1161,289,289,24.892334194659778,1
TCM04,tet(X),tetracycline-inactivating monooxygenase Tet(X),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_024160783.1,NG_065853.1,1167,291,291,24.93573264781491,1
TCM04,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856397.1,NG_048237.1,1920,191,302,9.947916666666666,1
TCM04,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_032490786.1,NG_048112.1,819,454,592,55.433455433455435,1
TCM04,blaPME,class A extended-spectrum beta-lactamase PME-1,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_063864599.1,NG_049973.1,930,156,296,16.7741935483871,1
TCM04,tet(39),tetracycline efflux MFS transporter Tet(39),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_004856455.1,NG_048137.1,1188,479,906,40.31986531986532,1
TCM04,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_063855540.1,NG_048108.1,816,332,880,40.68627450980392,1
TCM04,tet(Q),tetracycline resistance ribosomal protection protein Tet(Q),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856408.1,NG_048271.1,1965,812,2065,41.32315521628499,1
TCM04,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_109545041.1,NG_056002.2,828,349,604,42.149758454106276,1
TCM04,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_024963478.1,NG_048284.1,1920,335,869,17.447916666666664,1
TCM04,floR2,chloramphenicol/florfenicol efflux MFS transporter FloR2,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,WP_000214125.1,NG_047875.1,1215,262,302,21.563786008230455,1
TCM04,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856421.1,NG_048294.1,1920,594,1475,30.9375,1
TCM04,aadA8,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA8,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_071846323.1,NG_052406.1,792,182,290,22.97979797979798,1
TCM04,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_122634437.1,NG_062353.1,1920,865,2789,45.05208333333333,1
TCM04,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,WP_063845037.1,NG_047864.1,1215,173,302,14.238683127572017,1
TCM04,ant(3'')-Ia,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN/SPECTINOMYCIN,WP_071846264.1,NG_052305.1,792,153,293,19.318181818181817,1
TCM04,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,WP_063844973.1,NG_047860.1,1215,160,581,13.168724279835391,1
TCM04,mef(A),macrolide efflux MFS transporter Mef(A),AMR,AMR,MACROLIDE,ERYTHROMYCIN,WP_063853698.1,NG_047973.1,1227,153,302,12.469437652811736,1
TCM04,tet(44),tetracycline resistance ribosomal protection protein Tet(44),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855884.1,NG_048146.1,1923,1055,1934,54.86219448777951,1
TCM04,lnu(C),lincosamide nucleotidyltransferase Lnu(C),AMR,AMR,LINCOSAMIDE,LINCOSAMIDE,WP_063851341.1,NG_047924.1,495,355,1629,71.71717171717171,1
TCM04,msr(E),ABC-F type ribosomal protection protein Msr(E),AMR,AMR,MACROLIDE,MACROLIDE,WP_000052512.1,NG_048007.1,1476,158,295,10.70460704607046,1
TCM04,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856419.1,NG_048292.1,1920,426,879,22.1875,1
TCM04,aadA8,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA8,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_071846322.1,NG_052405.1,792,134,134,16.91919191919192,1
TCM05,mef(A),macrolide efflux MFS transporter Mef(A),AMR,AMR,MACROLIDE,ERYTHROMYCIN,WP_012102963.1,NG_047970.1,1227,881,1650,71.80114099429503,1
TCM05,tet(Q),tetracycline resistance ribosomal protection protein Tet(Q),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856407.1,NG_048270.1,1926,1925,107359,99.94807892004154,1
TCM05,tet(40),tetracycline efflux MFS transporter Tet(40),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855880.1,NG_048138.1,1221,1220,17489,99.91809991809993,1
TCM05,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856415.1,NG_048286.1,1920,1920,66274,100.0,1
TCM05,lnu(AN2),lincosamide nucleotidyltransferase Lnu(AN2),AMR,AMR,LINCOSAMIDE,LINCOSAMIDE,WP_004308783.1,NG_047920.1,513,168,553,32.748538011695906,1
TCM05,tet(L),tetracycline efflux MFS transporter Tet(L),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_012477450.1,NG_048209.1,1383,783,2263,56.61605206073753,1
TCM05,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-362,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_063862732.1,NG_049655.1,831,257,302,30.9265944645006,1
TCM05,mef(A),macrolide efflux MFS transporter Mef(A),AMR,AMR,MACROLIDE,ERYTHROMYCIN,WP_014636304.1,NG_047975.1,1218,145,417,11.904761904761903,1
TCM05,spw,ANT(9) family aminoglycoside nucleotidyltransferase Spw,AMR,AMR,AMINOGLYCOSIDE,AMINOGLYCOSIDE,WP_002294509.1,NG_048075.1,810,302,302,37.28395061728395,1
TCM05,cfxA,class A broad-spectrum beta-lactamase CfxA,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_063843237.1,NG_047633.1,966,306,453,31.67701863354037,1
TCM05,tet(32),tetracycline resistance ribosomal protection protein Tet(32),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_002602099.1,NG_048125.1,1920,1907,12918,99.32291666666667,1
TCM05,tet(L),tetracycline efflux MFS transporter Tet(L),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_012290101.1,NG_048208.1,1383,388,1022,28.054953000723064,1
TCM05,tet(39),tetracycline efflux MFS transporter Tet(39),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_004856455.1,NG_048137.1,1188,158,291,13.299663299663301,1
TCM05,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-335,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_063862702.1,NG_049627.1,822,196,302,23.844282238442823,1
TCM05,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-646,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_039902635.1,NG_065432.1,840,156,302,18.571428571428573,1
TCM05,tet(Q),tetracycline resistance ribosomal protection protein Tet(Q),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856408.1,NG_048271.1,1965,1840,22836,93.63867684478372,1
